ticket_id,customer_id,created_date,category,priority,status,resolution_time_hours,satisfaction_score,ticket_text
TKT_00008836,CUST_002061,2024-09-24,performance,low,resolved,72.0,4.0,System is very slow during peak hours. Reports take forever to load.
TKT_00008837,CUST_002061,2024-09-11,performance,medium,closed,36.0,3.0,Dashboard performance has degraded significantly over the past month.
TKT_00008838,CUST_002061,2024-09-28,account_access,low,closed,93.0,3.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00008839,CUST_002328,2023-07-27,performance,medium,resolved,18.0,4.0,Query timeouts are happening frequently. This is impacting our productivity.
TKT_00008840,CUST_002328,2023-07-05,account_access,high,closed,4.0,3.0,Can you help me add new team members to our account? The process isn't clear.
TKT_00008841,CUST_009839,2024-07-23,bug_report,high,resolved,9.0,3.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00008842,CUST_009839,2024-07-20,performance,medium,resolved,35.0,3.0,Query timeouts are happening frequently. This is impacting our productivity.
TKT_00008843,CUST_009839,2024-03-28,training,high,resolved,5.0,2.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00008844,CUST_009839,2022-11-10,integration_help,medium,resolved,22.0,3.0,Need help with custom integration. Our development team is stuck on the implementation.
TKT_00008845,CUST_009839,2023-07-21,bug_report,high,resolved,12.0,3.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00008846,CUST_009839,2023-10-08,training,high,resolved,8.0,3.0,Can you provide training materials for our specific use case?
TKT_00008847,CUST_005930,2024-05-29,technical_issue,medium,pending,,,The mobile app keeps crashing when I try to view reports. Very disappointing experience.
TKT_00008848,CUST_005930,2024-01-02,training,high,resolved,13.0,4.0,Looking for best practices documentation. Want to optimize our usage.
TKT_00008849,CUST_005930,2024-09-10,training,high,closed,10.0,4.0,Can you provide training materials for our specific use case?
TKT_00008850,CUST_005930,2024-09-22,performance,low,resolved,68.0,3.0,System is very slow during peak hours. Reports take forever to load.
TKT_00008851,CUST_006616,2024-09-14,technical_issue,high,resolved,12.0,2.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00008852,CUST_008241,2024-06-18,integration_help,low,resolved,72.0,3.0,API documentation is confusing. Can someone walk me through the setup process?
TKT_00008853,CUST_008241,2024-08-13,performance,high,closed,15.0,4.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00008854,CUST_008241,2023-07-04,training,low,resolved,29.0,4.0,New team members need training on advanced features. Do you offer sessions?
TKT_00008855,CUST_005836,2024-07-15,bug_report,high,resolved,15.0,3.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00008856,CUST_005836,2024-08-28,performance,medium,resolved,36.0,3.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00008857,CUST_005836,2024-09-12,technical_issue,low,resolved,43.0,4.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00008858,CUST_000524,2022-09-18,technical_issue,low,resolved,29.0,4.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00008859,CUST_004386,2023-06-05,training,low,closed,53.0,4.0,Can you provide training materials for our specific use case?
TKT_00008860,CUST_004386,2023-07-23,feature_request,medium,resolved,41.0,3.0,Better mobile experience would help our field team access data on the go.
TKT_00008861,CUST_000146,2024-09-20,data_export,high,resolved,4.0,4.0,Export format is missing some columns we need. Can this be customized?
TKT_00008862,CUST_000146,2024-09-23,technical_issue,high,closed,11.0,3.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00008863,CUST_009269,2024-05-24,data_export,low,closed,63.0,4.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00008864,CUST_009269,2024-07-23,account_access,low,closed,51.0,4.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00008865,CUST_009269,2024-08-24,feature_request,medium,closed,36.0,3.0,Better mobile experience would help our field team access data on the go.
TKT_00008866,CUST_000414,2024-02-23,account_access,low,resolved,74.0,3.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00008867,CUST_000414,2024-03-30,billing,medium,resolved,20.0,4.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00008868,CUST_000414,2024-05-27,feature_request,low,resolved,38.0,4.0,Can you add more export formats? We need Excel compatibility for our stakeholders.
TKT_00008869,CUST_002573,2024-03-06,feature_request,medium,resolved,35.0,2.0,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00008870,CUST_002573,2024-04-10,training,low,closed,46.0,2.0,New team members need training on advanced features. Do you offer sessions?
TKT_00008871,CUST_002573,2024-06-13,integration_help,high,resolved,5.0,2.0,API documentation is confusing. Can someone walk me through the setup process?
TKT_00008872,CUST_002573,2024-04-14,billing,urgent,resolved,2.0,5.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00008873,CUST_002573,2024-09-02,billing,medium,closed,40.0,3.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00008874,CUST_009599,2024-07-26,technical_issue,medium,resolved,24.0,4.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00008875,CUST_009599,2024-08-19,integration_help,low,closed,80.0,3.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00008876,CUST_002610,2023-03-30,technical_issue,high,resolved,4.0,3.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00008877,CUST_008585,2023-10-22,data_export,high,closed,8.0,3.0,Export format is missing some columns we need. Can this be customized?
TKT_00008878,CUST_008585,2024-08-11,feature_request,medium,resolved,12.0,3.0,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00008879,CUST_008585,2024-04-09,performance,low,resolved,39.0,4.0,Query timeouts are happening frequently. This is impacting our productivity.
TKT_00008880,CUST_006441,2023-08-07,integration_help,medium,resolved,22.0,2.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00008881,CUST_006441,2024-07-23,data_export,low,resolved,56.0,4.0,Export format is missing some columns we need. Can this be customized?
TKT_00008882,CUST_006441,2024-06-10,feature_request,medium,resolved,14.0,3.0,Better mobile experience would help our field team access data on the go.
TKT_00008883,CUST_006441,2024-06-25,account_access,low,resolved,37.0,4.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00008884,CUST_000756,2024-06-26,technical_issue,medium,resolved,37.0,3.0,The mobile app keeps crashing when I try to view reports. Very disappointing experience.
TKT_00008885,CUST_000756,2024-09-03,training,low,resolved,43.0,3.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00008886,CUST_000756,2024-07-15,data_export,medium,closed,25.0,4.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00008887,CUST_000756,2024-08-09,feature_request,low,resolved,93.0,3.0,Can you add more export formats? We need Excel compatibility for our stakeholders.
TKT_00008888,CUST_000756,2024-07-23,technical_issue,high,resolved,5.0,2.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00008889,CUST_008700,2022-09-01,billing,low,closed,45.0,3.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00008890,CUST_008700,2022-05-12,data_export,medium,resolved,15.0,3.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00008891,CUST_008700,2023-10-26,data_export,low,closed,80.0,1.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00008892,CUST_008700,2022-03-26,training,medium,closed,36.0,4.0,Can you provide training materials for our specific use case?
TKT_00008893,CUST_008700,2024-05-18,billing,low,closed,32.0,3.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00008894,CUST_008590,2024-09-29,integration_help,urgent,resolved,3.0,5.0,Need help with custom integration. Our development team is stuck on the implementation.
TKT_00008895,CUST_004141,2022-09-03,integration_help,low,resolved,46.0,4.0,API documentation is confusing. Can someone walk me through the setup process?
TKT_00008896,CUST_004141,2022-08-12,technical_issue,low,resolved,56.0,3.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00008897,CUST_004141,2023-08-03,account_access,low,resolved,60.0,3.0,Can you help me add new team members to our account? The process isn't clear.
TKT_00008898,CUST_004141,2023-03-11,training,low,resolved,37.0,2.0,Can you provide training materials for our specific use case?
TKT_00008899,CUST_004141,2024-06-21,feature_request,low,closed,26.0,4.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008900,CUST_004141,2023-06-21,performance,high,resolved,13.0,3.0,System is very slow during peak hours. Reports take forever to load.
TKT_00008901,CUST_009686,2024-09-03,data_export,low,resolved,36.0,2.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00008902,CUST_009686,2023-08-19,training,medium,pending,,,New team members need training on advanced features. Do you offer sessions?
TKT_00008903,CUST_009686,2023-10-15,feature_request,high,resolved,14.0,4.0,Better mobile experience would help our field team access data on the go.
TKT_00008904,CUST_008142,2023-12-22,integration_help,low,resolved,59.0,4.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00008905,CUST_008142,2023-08-07,billing,medium,closed,21.0,3.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00008906,CUST_008142,2023-08-08,data_export,medium,resolved,22.0,4.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00008907,CUST_008268,2023-05-22,account_access,low,closed,67.0,2.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00008908,CUST_008268,2023-05-31,account_access,medium,resolved,29.0,4.0,My account seems to be locked after multiple login attempts. Please help unlock it.
TKT_00008909,CUST_000657,2024-04-19,feature_request,high,resolved,5.0,4.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00008910,CUST_000657,2024-05-27,billing,low,closed,61.0,4.0,I was charged twice this month and need a refund. This is very frustrating as it affects our budget.
TKT_00008911,CUST_008645,2024-05-15,data_export,medium,resolved,33.0,4.0,Export format is missing some columns we need. Can this be customized?
TKT_00008912,CUST_008645,2024-05-26,performance,high,resolved,12.0,3.0,Query timeouts are happening frequently. This is impacting our productivity.
TKT_00008913,CUST_008645,2024-04-13,data_export,low,closed,89.0,3.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00008914,CUST_003406,2023-12-18,billing,low,resolved,90.0,2.0,My payment failed but I'm not sure why. Can you help me resolve this quickly?
